filename,audio_id,ground_truth,transcript,wer,cer,latency,response,llm_source,llm_mode,llm_enabled
2330_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.97,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2330_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku rindu bookflag ilah jeddah al-usbu al-kodim. Hal bisa bantu jeddah afdal schedule warilatan mubasirah.",0.824,0.656,27.56,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2330_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu arrange transport Minjendah ila Madinah Gadan,0.625,0.421,23.03,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2330_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?,0.273,0.103,24.69,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2330_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,21.94,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2330_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0,21.77,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2330_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,0.333,0.061,23.21,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2330_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula?",0.3,0.085,23.33,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2331_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?,0.273,0.047,22.74,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2331_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,"Aku butuh travel umrah simpel, tapi include Madinah Visit.",0.222,0.071,22.55,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2331_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,22.43,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2331_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.81,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2331_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya ahli, uridu buk flight ilajedah alus bual kadim. Hal bisa bantu ajida afdal schedule wari latan mubasirah?",0.824,0.656,27.22,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2331_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu Range Transport Menjeda ilam Madinah Gadan,0.875,0.509,22.4,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2331_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,Apa perbedaan umrah dan haji secara detail dalam Islam?,0.222,0.037,21.86,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2331_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,21.51,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2331_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umrah termasuk barang wajib di bawah.,0.222,0.045,23.35,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2331_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula.",0.3,0.085,22.83,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2332_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?,0.273,0.047,23.68,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2332_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simple tapi include Madinah Visit.,0.111,0.036,21.94,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2332_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,24.87,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2332_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,22.77,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2332_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku ingin buka pesawat jadinya pada sabtu yang akan datang, apakah bisa membantu mencari skedul terbaik dari kelas mubasirah?",1.118,0.863,28.15,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2332_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri du arrange transport min jedah ila madinah gaddan.,0.875,0.456,21.93,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2332_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jedah, lalu lanjut ke Madinah. Schedule terbaik kapan?",0.364,0.074,23.66,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2332_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jedah secara online.,0.182,0.031,22.37,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2332_audio16.wav,audio16,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,Guide aku cara pilih hotel di Makkah dekat haram dengan budget terbatas.,0.167,0.028,22.85,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,normalize,True
2332_audio18.wav,audio18,"I feel overwhelmed dengan persiapan umrah, ada tips sederhana?",I feel overwhelmed dengan persiapan umrah. Ada tips sederhana?,0.222,0.032,22.35,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2333_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule,0.273,0.047,21.94,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2333_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit,0.222,0.054,21.37,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2333_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,22.68,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2333_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,jelaskan langkah-langkah cara memainkan Visa Saudi dengan benar,0.6,0.545,25.31,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2333_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, kakak. Ridu book fight ila jedah ul usgu an kodim. Hal bisa bantu ajida afdal schedule wari hlatan mubah shiroh?",1.0,0.656,35.91,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2333_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Oridu range transport Minjeda ilamadina Vodan,0.875,0.526,38.67,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2333_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",0.0,0.0,23.16,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2333_audio09.wav,audio09,ممكن book transport dari Makkah ke Madinah untuk besok,Mungkin buk transport min makah ila madinah untuk besok,0.667,0.352,22.26,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2333_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula?",0.3,0.085,22.56,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2334_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?,0.182,0.031,25.11,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2334_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umurah simple tapi include Madinah Visit,0.222,0.036,26.06,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2334_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,22.55,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2334_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,25.53,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2334_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, Kuhurah 7星期 atau 24 fr blur",1.0,0.901,124.82,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2334_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu Range Transport Minjekdah ilamadhinah wadhan,1.0,0.561,22.5,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2334_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?,0.273,0.103,25.06,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2334_audio08.wav,audio08,اريد schedule trip dari Jeddah ke Makkah besok pagi,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,1.0,0.98,22.38,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2334_audio09.wav,audio09,ممكن book transport dari Makkah ke Madinah untuk besok,How to prepare dokumen umrah dari Indonesia dengan benar,1.0,0.778,21.3,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2334_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",1.111,0.87,22.49,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2335_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flag ke Jeddah minggu depan. Bisa bantu schedule?,0.273,0.078,22.21,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2335_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit,0.222,0.054,21.33,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2335_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,22.78,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2335_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,It's blind step by step cara apply visa Saudi dengan benar.,0.3,0.164,22.68,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2335_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya Akri, uridu bookflite ilajet dahal usbual kadim. Hal bisa bantu ajida afdal skidul wari hlatan mubashiroh?",0.941,0.725,27.97,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2335_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri itu orang transport minjedah ilamadina kodan.,1.0,0.544,22.18,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2335_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,21.12,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2335_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jeddah secara online.,0.091,0.015,21.72,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2335_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare Dokumen Umrah dari Indonesia dengan benar,0.222,0.036,20.82,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2335_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat ceklist persiapan umrah termasuk barang wajib di bawah.,0.333,0.076,23.36,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2335_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula.",0.3,0.085,22.79,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2336_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule,0.273,0.047,22.57,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2336_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,22.35,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2336_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,22.17,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2336_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,20.63,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2336_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya Aki, uridu Book Flight ila Jeddah l'usbu'a lqadim. Hal bisa bantu a'jidda afdol skejul wari hlatan mubashirah?",0.882,0.679,95.88,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2336_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,uridu range transport menjedah ila madinah agadan,0.875,0.491,21.29,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2336_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jeddah, lalu lanjut ke Madinah. Schedule terbaik kapan?",0.364,0.059,24.26,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2336_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,Apa perbedaan umrah dan hajj secara detail dalam Islam?,0.111,0.019,22.19,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2336_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,0.333,0.061,23.7,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2336_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",0.3,0.068,22.75,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2337_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule",0.091,0.016,26.06,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2337_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umroh simpel tapi include Madinah Visit.,0.333,0.089,24.25,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2337_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,23.49,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2337_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,24.74,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2337_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku, uridu, bukflike, ilah jeddah al-usbu al-qadim, hal bisa bantu ajidah afdal schedule wari helatan mubashirah.",0.882,0.695,34.05,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2337_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu Arrange Transport Min Jeddah Ila Madinah Wadan,0.75,0.404,25.74,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2337_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jedah, lalu lanjut ke Madinah. Skejul terbaik, kapan?",0.455,0.147,29.88,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2337_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jeddah secara online.,0.091,0.015,24.83,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2337_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0,26.73,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2337_audio18.wav,audio18,"I feel overwhelmed dengan persiapan umrah, ada tips sederhana?",I feel overwhelmed dengan persiapan umroh. Ada tips sederhana.,0.333,0.065,24.78,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2338_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule.",0.091,0.016,24.78,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2338_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include mandina visit,0.222,0.089,24.75,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2338_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,23.56,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2338_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,24.99,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2338_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku ingin mengembangkan jalan ke Jerdah Al-Usbu Al-Qadim. Bagaimana bisa membantu jadinya untuk mengembangkan jadinya?",0.941,0.84,36.07,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2338_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri 2 Range Transport Minjit Dah ilamadhinah Rodin,1.0,0.579,33.22,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2338_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,25.15,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2338_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jeddah secara online.,0.091,0.015,23.36,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2338_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,0.333,0.061,24.62,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2338_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",0.3,0.068,23.91,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2339_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book fly ke Jeddah minggu depan. Bisa bantu schedule?,0.273,0.094,25.17,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2339_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit,0.222,0.054,25.8,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2339_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,25.95,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2339_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,26.78,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,normalize,True
2339_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Yaaahii, uridu bootflag ila jeddah al-usbu al-kadhim. Hal bisa bantu ajida afdol skejul warih latan mubashiroh.",0.941,0.71,36.19,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2339_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,kuridu range transport main jet dah ila madinah ladan,1.0,0.474,25.29,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
2339_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan","Book flight ke Jeddah, lalu lanjut ke Madinah. Skejol terbaik kapan?",0.364,0.132,27.53,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2339_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di ramadan itu wajib bagi muslim?,0.25,0.2,24.92,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2339_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0,23.21,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
2339_audio19.wav,audio19,احيانا saya bingung mulai dari mana untuk umrah,"Ah Yanan saya bingung, mulai dari mana untuk umrah?",0.5,0.213,24.77,"Maaf, saya belum memahami permintaan tersebut.",fallback,normalize,True
233_audio16.wav,audio16,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,guide aku cara pilih hotel di Mekah dekat Haram dengan budget terbatas,0.167,0.042,25.01,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,normalize,True
2341_audio01(1).wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,"Aku mau buku flight ke Jedah minggu depan, bisa bantu schedule?",1.375,1.044,25.14,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau buku flight ke Jedah minggu depan, bisa bantu schedule?",0.182,0.062,25.3,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,normalize,True
2341_audio02(1).wav,audio21,,Aku butuh travel umrah simpel tapi include Madinah Fisip,9.0,56.0,24.18,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,normalize,True
